ID,LUCID_zip,Wpoor,Bpoor,Wwealthy,Bwealthy,city_B,city_W,poverty_city_Other,US_B,US_W,poverty_US_Other,statusBlack,statusWhite,welfsupp1,welfsupp2,welfsupp3,recip1,recip2,recip3,recip4,recip5,SuppRep1,SuppRep2,SuppRep3,Vote_Biden,Vote_Sanders,Vote_Trump,vote_final,black_contact1,black_contact2,black_contact3,black_quality1,black_quality2,black_quality3,black_quality4,white_contact1,white_contact2,white_contact3,white_quality1,white_quality2,white_quality3,white_quality4,ThermBlack,ThermWhite,ThermHisp,ThermAsian,ThermNatAm,IMS1,IMS2,IMS3,IMS4,IMS5,soc_iss,econ_iss,pol_aff,age,gender,gender_TEXT,receivewelf1,income,edu,LadderSelf,race_White,race_Black,race_NatAm,race_Asian,race_Multiracial,race_Multiracial_TEXT,race_Other,race_Other_TEXT,ethn_NotHispLat,ethn_HispLat,White_ident,Black_ident,State,zip,CALC_VAR_BELOW,WelfSupport,Democrat,PsWhite,recip1R,recip2R,recip3R,HardworkingWelf
855,97006,2,6,4,1,60.00,10.00,30.00,60.00,10.00,30.00,82.00,58.00,6,4,6,4,5,4,3,3,6,6,2,92.00,78.00,0.00,1,3,2,1,2,5,1,5,5,4,5,5,5,3,3,70.00,75.00,64.00,72.00,87.00,6,4,5,4,5,2,2,3,53,1,,0,15,5,6,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,38,97006,#NULL!,5.33,1.00,1.00,3.00,2.00,3.00,2.80
856,85373,3,4,4,4,5.00,5.00,90.00,50.00,40.00,10.00,52.00,50.00,4,4,4,2,1,1,3,3,6,6,1,100.00,87.00,1.00,1,1,1,1,3,3,3,3,1,1,1,5,5,3,5,54.00,57.00,55.00,56.00,52.00,5,1,6,6,6,1,4,3,70,1,,0,12,2,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,3,85373,#NULL!,4.00,1.00,1.00,5.00,6.00,6.00,4.60
857,75847,1,1,1,1,50.00,50.00,0.00,50.00,50.00,0.00,98.00,100.00,1,1,1,6,6,6,6,6,1,1,1,100.00,60.00,29.00,1,5,5,5,5,1,5,4,5,5,5,1,5,4,1,17.00,94.00,11.00,17.00,18.00,1,1,1,1,1,7,7,3,51,1,,0,17,4,1,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,5,#NULL!,45,75847,#NULL!,1.00,1.00,1.00,1.00,1.00,1.00,3.00
858,19111,3,3,4,4,50.00,50.00,0.00,50.00,50.00,0.00,50.00,70.00,1,4,4,6,6,6,1,1,3,6,4,50.00,1.00,0.00,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,17.00,50.00,38.00,52.00,57.00,4,4,4,4,4,1,1,3,27,1,,0,14,4,3,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,5,#NULL!,39,19111,#NULL!,3.00,1.00,1.00,1.00,1.00,1.00,1.00
860,30248,3,4,4,3,50.00,30.00,20.00,60.00,30.00,10.00,45.00,25.00,2,4,4,5,5,4,3,3,1,6,1,0.00,0.00,100.00,3,5,2,2,4,3,3,3,5,3,5,5,3,3,3,50.00,50.00,50.00,50.00,50.00,7,5,6,3,4,4,4,4,34,2,,0,6,3,3,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,4,#NULL!,11,30252,#NULL!,3.33,0.00,1.00,2.00,2.00,3.00,2.60
861,37327,1,2,2,2,35.00,25.00,40.00,45.00,15.00,40.00,52.00,53.00,5,5,6,1,4,3,3,3,4,4,3,1.00,1.00,83.00,3,1,1,2,5,5,1,1,5,5,5,5,5,5,5,74.00,88.00,63.00,77.00,82.00,5,3,5,5,5,1,1,1,45,2,,0,6,4,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,4,#NULL!,44,37327,#NULL!,5.33,0.00,1.00,6.00,3.00,4.00,3.80
862,18643,2,4,5,3,60.00,40.00,0.00,80.00,10.00,10.00,61.00,39.00,6,4,5,3,3,2,3,4,6,5,2,0.00,100.00,0.00,2,3,1,2,3,4,3,3,5,3,5,3,2,2,2,50.00,40.00,50.00,50.00,50.00,7,2,6,6,6,1,1,3,27,2,,0,16,3,3,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,39,18643,#NULL!,5.00,1.00,1.00,4.00,4.00,5.00,4.00
863,30213,1,5,6,1,30.00,10.00,60.00,60.00,10.00,30.00,50.00,10.00,6,6,6,1,1,1,4,5,1,1,6,100.00,45.00,1.00,1,1,2,2,5,5,3,5,1,1,1,5,5,3,5,98.00,20.00,70.00,53.00,15.00,7,1,7,6,7,4,2,3,72,2,,0,11,2,3,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,11,30213,#NULL!,6.00,1.00,0.00,6.00,6.00,6.00,5.40
864,29580,3,4,4,2,40.00,40.00,20.00,40.00,40.00,20.00,34.00,37.00,4,4,4,4,4,3,4,5,2,4,4,12.00,43.00,14.00,2,5,5,4,5,3,3,3,4,2,1,3,3,3,3,47.00,52.00,55.00,45.00,53.00,5,3,6,6,6,6,4,3,50,1,,0,6,2,3,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,42,29580,#NULL!,4.00,1.00,0.00,3.00,3.00,4.00,3.80
865,02861,3,4,3,3,29.00,45.00,26.00,35.00,35.00,30.00,51.00,49.00,4,4,4,2,1,1,3,4,4,5,4,6.00,2.00,100.00,3,3,2,4,5,5,4,4,3,4,5,5,5,4,4,88.00,72.00,100.00,83.00,100.00,7,1,7,7,7,2,4,1,25,2,,0,10,2,3,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,41,02861,#NULL!,4.00,0.00,1.00,5.00,6.00,6.00,4.80
866,35215,3,1,4,4,40.00,40.00,20.00,40.00,40.00,20.00,50.00,10.00,6,6,6,3,1,1,3,3,1,1,4,51.00,50.00,0.00,1,5,5,5,5,5,5,5,3,3,5,3,4,4,5,100.00,67.00,100.00,100.00,100.00,5,1,7,7,7,4,4,3,18,2,,0,12,1,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,1,35215,#NULL!,6.00,1.00,0.00,4.00,6.00,6.00,4.40
867,23238,2,5,3,2,87.00,7.00,6.00,87.00,5.00,8.00,19.00,18.00,5,5,5,4,5,3,4,4,2,2,5,2.00,1.00,6.00,3,1,3,3,3,4,3,3,1,2,1,1,2,2,4,61.00,50.00,51.00,52.00,49.00,5,2,4,6,5,2,4,4,36,2,,0,1,1,4,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,48,23238,#NULL!,5.00,0.00,0.00,3.00,2.00,4.00,3.40
868,21804,3,2,4,2,30.00,50.00,20.00,30.00,30.00,40.00,56.00,59.00,4,3,2,4,4,4,4,1,2,3,4,45.00,43.00,91.00,3,1,2,3,4,4,3,5,4,4,5,5,5,5,5,40.00,100.00,61.00,39.00,94.00,4,3,1,7,3,4,4,1,28,1,,0,5,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,1,21,21804,#NULL!,3.00,0.00,0.00,3.00,3.00,3.00,2.80
869,36111,3,4,4,3,80.00,10.00,10.00,30.00,40.00,30.00,74.00,78.00,5,4,5,4,6,5,5,6,5,4,3,74.00,84.00,69.00,2,3,4,4,5,4,5,5,3,3,4,5,4,4,5,71.00,76.00,62.00,67.00,58.00,6,6,6,4,6,6,7,3,30,1,,0,9,2,8,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,1,36111,#NULL!,4.67,1.00,0.00,3.00,1.00,2.00,3.40
870,75237,1,6,4,1,60.00,40.00,0.00,60.00,40.00,0.00,80.00,30.00,6,6,6,2,2,1,5,6,1,2,1,100.00,50.00,0.00,1,3,4,4,5,5,5,5,2,1,1,1,1,1,1,100.00,11.00,50.00,70.00,100.00,7,2,7,7,6,4,4,3,67,2,,0,6,2,10,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,45,75237,#NULL!,6.00,1.00,0.00,5.00,5.00,6.00,5.40
871,23504,4,4,4,5,49.00,7.00,44.00,50.00,0.00,50.00,38.00,55.00,4,3,2,3,4,4,1,3,4,3,4,16.00,15.00,19.00,2,3,3,3,3,3,4,3,4,1,3,3,3,3,3,10.00,17.00,20.00,19.00,14.00,5,5,5,5,5,3,4,2,20,2,,0,1,2,4,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,2,48,23954,#NULL!,3.00,0.00,0.00,4.00,3.00,3.00,2.80
872,20602,6,2,3,3,70.00,30.00,0.00,50.00,50.00,0.00,84.00,51.00,5,6,5,5,2,2,5,4,4,1,4,56.00,22.00,0.00,1,3,2,2,5,4,2,5,2,3,4,5,4,4,2,80.00,52.00,19.00,27.00,23.00,4,5,6,6,5,3,1,3,28,2,,0,17,2,8,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,21,20602,#NULL!,5.33,1.00,0.00,2.00,5.00,5.00,4.20
873,30091,6,6,6,6,30.00,25.00,45.00,50.00,30.00,20.00,100.00,99.00,6,6,6,6,6,6,6,6,6,6,6,100.00,98.00,100.00,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97.00,100.00,98.00,99.00,99.00,7,7,7,7,7,7,7,1,68,2,,0,10,5,10,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,11,30091,#NULL!,6.00,0.00,0.00,1.00,1.00,1.00,3.00
874,37086,3,3,4,3,65.00,15.00,20.00,70.00,10.00,20.00,59.00,32.00,4,4,5,4,4,3,3,4,2,2,3,78.00,61.00,71.00,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,85.00,54.00,88.00,44.00,69.00,3,3,3,3,3,5,5,2,26,2,,0,14,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,44,37086,#NULL!,4.33,0.00,0.00,3.00,3.00,4.00,3.40
875,29646,1,1,1,1,40.00,20.00,40.00,40.00,20.00,40.00,50.00,30.00,6,5,6,6,4,4,3,3,6,6,1,100.00,100.00,1.00,2,1,3,5,5,5,5,5,1,1,3,5,5,5,5,100.00,100.00,100.00,100.00,100.00,7,1,7,7,7,4,4,3,22,2,,0,9,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,42,29646,#NULL!,5.67,1.00,0.00,1.00,3.00,3.00,2.60
876,77099,1,3,4,3,15.00,0.00,85.00,12.00,0.00,88.00,99.00,38.00,6,5,6,4,3,2,3,5,1,1,6,85.00,100.00,0.00,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100.00,100.00,100.00,100.00,100.00,1,1,1,1,1,5,5,3,19,1,,0,7,3,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,45,77099,#NULL!,5.67,1.00,0.00,3.00,4.00,5.00,4.00
877,38115,2,2,2,2,30.00,50.00,20.00,30.00,50.00,20.00,51.00,80.00,6,4,4,3,4,3,2,3,1,1,4,12.00,39.00,7.00,2,4,5,2,4,3,4,4,4,1,1,4,2,4,3,21.00,8.00,11.00,7.00,15.00,5,6,6,6,6,3,2,3,22,2,,0,1,5,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,44,38115,#NULL!,4.67,1.00,0.00,4.00,3.00,4.00,3.20
878,75081,1,5,6,2,80.00,10.00,10.00,70.00,10.00,20.00,30.00,20.00,4,4,5,4,3,2,4,4,5,2,4,100.00,80.00,0.00,1,1,2,4,5,5,5,5,1,1,2,5,1,5,4,100.00,70.00,60.00,60.00,53.00,6,1,6,7,6,4,4,3,63,2,,0,9,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,45,75238,#NULL!,4.33,1.00,0.00,3.00,4.00,5.00,4.00
879,35613,3,3,2,2,32.00,39.00,29.00,23.00,45.00,32.00,62.00,40.00,4,5,6,1,2,3,5,5,2,5,5,30.00,97.00,11.00,2,3,3,1,4,5,4,5,4,2,4,5,4,3,5,91.00,82.00,53.00,45.00,50.00,6,2,6,6,6,2,1,1,18,2,,0,18,2,6,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,1,35613,#NULL!,5.00,0.00,0.00,6.00,5.00,4.00,5.00
880,75116,2,2,4,4,50.00,30.00,20.00,50.00,30.00,20.00,49.00,8.00,6,5,6,1,6,5,5,1,1,1,3,6.00,8.00,33.00,3,4,2,2,4,2,2,1,3,3,3,1,3,3,1,100.00,10.00,18.00,4.00,38.00,1,1,1,1,1,1,1,3,24,2,,0,1,2,4,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,45,75116,#NULL!,5.67,1.00,0.00,6.00,1.00,2.00,3.00
881,31707,4,4,5,4,60.00,30.00,10.00,50.00,30.00,20.00,72.00,64.00,5,5,6,5,6,5,3,3,2,4,5,100.00,84.00,64.00,1,4,2,2,4,4,4,3,4,2,2,4,4,4,4,86.00,85.00,18.00,15.00,19.00,6,2,6,6,6,1,1,3,81,2,,0,8,2,8,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,11,31707,#NULL!,5.33,1.00,0.00,2.00,1.00,2.00,2.20
882,70117,3,4,4,4,50.00,25.00,25.00,50.00,25.00,25.00,49.00,55.00,4,4,4,4,5,4,4,4,4,4,5,27.00,26.00,2.00,2,1,3,3,1,2,3,4,1,3,3,5,4,3,2,47.00,23.00,42.00,26.00,16.00,4,5,5,4,5,2,3,3,37,2,,0,8,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,19,70117,#NULL!,4.00,1.00,0.00,3.00,2.00,3.00,3.20
883,31206,2,2,4,4,45.00,55.00,0.00,45.00,55.00,0.00,48.00,25.00,6,6,6,2,1,1,5,6,2,2,5,48.00,75.00,2.00,2,5,4,5,5,4,4,5,4,2,5,5,3,3,3,97.00,83.00,92.00,82.00,90.00,7,1,7,7,7,3,2,3,20,2,,0,15,3,6,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,11,31206,#NULL!,6.00,1.00,0.00,5.00,6.00,6.00,5.60
884,32927,3,1,4,5,10.00,50.00,40.00,20.00,70.00,10.00,76.00,83.00,3,4,2,5,2,2,2,4,1,4,6,50.00,2.00,0.00,1,5,4,5,5,4,4,4,3,3,2,3,2,2,2,95.00,40.00,89.00,61.00,83.00,4,2,7,7,7,2,4,1,21,2,,0,19,6,7,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,10,32927,#NULL!,3.00,0.00,0.00,2.00,5.00,5.00,3.60
885,31407,3,5,4,3,60.00,40.00,0.00,75.00,25.00,0.00,50.00,40.00,4,4,4,4,3,3,4,4,3,3,4,73.00,50.00,0.00,1,3,2,4,4,4,3,4,2,2,2,3,3,3,3,75.00,61.00,29.00,55.00,52.00,5,5,6,5,4,3,3,3,38,2,,0,12,4,6,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,11,31407,#NULL!,4.00,1.00,0.00,3.00,4.00,4.00,3.80
887,32117,3,3,4,3,30.00,30.00,40.00,35.00,20.00,45.00,50.00,50.00,4,4,5,3,3,2,3,4,1,1,5,79.00,70.00,0.00,1,1,3,3,5,5,3,5,1,2,1,5,5,2,4,100.00,50.00,50.00,50.00,50.00,7,2,6,6,4,7,4,3,58,2,,0,14,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,10,32114,#NULL!,4.33,1.00,0.00,4.00,4.00,5.00,4.00
889,35801,1,5,4,2,25.00,45.00,30.00,40.00,35.00,25.00,60.00,40.00,5,5,4,1,2,3,5,4,1,3,4,39.00,73.00,91.00,3,3,4,3,5,3,5,4,5,4,5,5,4,5,4,92.00,76.00,49.00,64.00,35.00,7,7,7,6,7,5,6,1,32,1,,0,9,2,7,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,1,35805,#NULL!,4.67,0.00,0.00,6.00,5.00,4.00,4.80
890,30030,1,4,1,1,62.00,38.00,0.00,57.00,36.00,7.00,50.00,50.00,1,4,1,1,4,4,3,3,5,6,1,63.00,20.00,0.00,1,5,3,1,1,4,2,3,5,1,1,1,4,1,3,49.00,50.00,50.00,6.00,10.00,6,1,3,6,3,4,4,2,32,2,,0,1,1,2,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,11,30030,#NULL!,2.00,0.00,0.00,6.00,3.00,3.00,3.60
891,71801,3,3,3,4,70.00,30.00,0.00,60.00,30.00,10.00,20.00,#NULL!,1,1,6,6,6,1,5,4,6,4,6,0.00,12.00,17.00,2,1,1,1,1,3,3,2,1,1,1,3,4,2,2,40.00,#NULL!,42.00,50.00,43.00,4,4,3,3,3,4,4,3,54,2,,0,1,1,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,4,71801,#NULL!,2.67,1.00,0.00,1.00,1.00,6.00,3.40
892,77642,4,3,4,5,50.00,50.00,0.00,20.00,80.00,0.00,58.00,95.00,4,4,3,4,1,1,4,4,4,4,4,8.00,0.00,100.00,1,5,5,5,4,2,4,4,5,5,5,4,4,3,3,73.00,42.00,62.00,53.00,50.00,3,4,4,4,4,3,2,3,35,2,,0,5,2,4,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,45,77640,#NULL!,3.67,1.00,0.00,3.00,6.00,6.00,4.60
894,70062,4,4,5,5,50.00,50.00,0.00,50.00,50.00,0.00,53.00,52.00,4,3,5,5,5,5,5,5,5,5,5,50.00,50.00,0.00,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.00,50.00,50.00,50.00,50.00,4,4,4,4,4,6,6,3,35,2,,0,1,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,19,70062,#NULL!,4.00,1.00,0.00,2.00,2.00,2.00,3.20
896,38114,4,5,4,3,70.00,30.00,0.00,75.00,20.00,5.00,39.00,27.00,6,4,5,4,6,6,2,2,1,5,1,50.00,40.00,0.00,1,4,3,4,4,5,3,5,5,2,4,5,4,4,5,85.00,75.00,65.00,50.00,50.00,7,1,7,7,6,4,3,3,35,2,,0,10,4,6,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,44,38114,#NULL!,5.00,1.00,0.00,3.00,1.00,1.00,1.80
897,30213,2,2,2,2,100.00,0.00,0.00,100.00,0.00,0.00,49.00,51.00,2,2,2,5,5,5,5,5,5,5,5,50.00,53.00,51.00,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,52.00,52.00,51.00,52.00,53.00,4,4,4,4,4,4,4,3,32,2,,0,1,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,11,30213,#NULL!,2.00,1.00,0.00,2.00,2.00,2.00,3.20
898,30344,3,3,2,2,30.00,30.00,40.00,30.00,30.00,40.00,75.00,70.00,6,4,6,1,1,1,4,5,1,1,6,0.00,100.00,0.00,2,4,4,3,4,4,2,4,3,3,3,4,3,2,4,100.00,75.00,100.00,100.00,100.00,7,1,7,7,7,1,1,3,23,2,,0,12,5,2,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,11,30319,#NULL!,5.33,1.00,0.00,6.00,6.00,6.00,5.40
899,30344,2,4,5,4,50.00,10.00,40.00,60.00,10.00,30.00,50.00,5.00,6,5,6,4,1,1,4,6,1,3,5,60.00,100.00,0.00,2,5,5,5,5,5,3,5,3,1,3,4,2,3,3,100.00,50.00,100.00,100.00,100.00,2,1,7,7,7,4,4,3,26,2,,0,6,3,1,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,11,30344,#NULL!,5.67,1.00,0.00,3.00,6.00,6.00,5.00
900,53223,3,4,5,4,20.00,69.00,11.00,65.00,20.00,15.00,30.00,60.00,5,5,5,2,4,4,4,3,1,3,5,80.00,39.00,10.00,1,5,3,5,5,5,4,5,3,2,1,5,5,3,5,100.00,100.00,100.00,100.00,100.00,5,1,6,7,5,4,4,2,19,2,,0,2,2,2,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,51,53223,#NULL!,5.00,0.00,0.00,5.00,3.00,3.00,3.60
901,40505,1,1,1,1,40.00,40.00,20.00,60.00,30.00,10.00,52.00,50.00,5,4,5,3,2,2,4,4,1,1,6,100.00,0.00,0.00,1,2,1,5,5,5,5,5,5,1,3,5,5,5,4,100.00,80.00,55.00,53.00,100.00,7,1,7,7,7,4,4,3,45,2,,0,11,3,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,18,40505,#NULL!,4.67,1.00,0.00,4.00,5.00,5.00,4.40
902,23805,1,1,1,1,50.00,50.00,0.00,65.00,35.00,0.00,49.00,50.00,2,6,6,3,4,3,4,4,1,1,5,75.00,50.00,0.00,1,5,3,5,1,1,1,1,3,3,1,1,1,1,1,100.00,26.00,12.00,2.00,27.00,4,4,4,4,4,4,4,3,36,1,,0,11,2,4,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,48,23805,#NULL!,4.67,1.00,0.00,4.00,3.00,4.00,3.80
903,30238,1,4,5,2,95.00,5.00,0.00,60.00,30.00,10.00,78.00,13.00,6,4,5,4,4,3,4,4,2,4,4,90.00,72.00,3.00,1,5,5,5,5,2,4,5,4,1,2,2,5,3,4,71.00,49.00,61.00,46.00,60.00,7,1,7,7,7,2,2,2,35,2,,0,16,5,6,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,11,30238,#NULL!,5.00,0.00,0.00,3.00,3.00,4.00,3.60
904,39194,4,5,4,6,100.00,0.00,0.00,100.00,0.00,0.00,46.00,64.00,3,4,3,4,6,4,4,4,4,6,6,48.00,39.00,66.00,1,4,4,4,4,2,2,3,3,3,4,4,2,2,4,58.00,54.00,34.00,35.00,57.00,6,4,3,4,3,4,4,3,28,2,,0,2,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,25,39157,#NULL!,3.33,1.00,0.00,3.00,1.00,3.00,3.00
906,39560,2,2,5,5,50.00,50.00,0.00,25.00,25.00,50.00,70.00,65.00,4,5,5,2,1,3,4,4,1,3,6,100.00,75.00,0.00,1,5,1,4,3,5,5,5,4,1,2,3,3,4,5,90.00,70.00,100.00,100.00,100.00,7,3,6,7,6,4,4,3,25,1,,0,12,5,8,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,25,39503,#NULL!,4.67,1.00,0.00,5.00,6.00,4.00,4.60
908,48224,2,5,5,3,50.00,25.00,25.00,75.00,15.00,10.00,100.00,82.00,4,5,5,3,4,3,5,6,4,4,4,44.00,100.00,0.00,2,5,5,5,5,5,4,5,3,1,2,3,3,2,5,100.00,54.00,11.00,27.00,60.00,5,4,2,7,6,1,4,1,21,2,,0,1,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,23,48224,#NULL!,4.67,0.00,0.00,4.00,3.00,4.00,4.40
909,32771,3,3,5,4,60.00,30.00,10.00,40.00,50.00,10.00,54.00,54.00,5,4,4,5,5,5,5,5,5,4,5,87.00,78.00,10.00,1,4,3,3,3,3,3,3,1,3,4,3,3,3,3,82.00,80.00,80.00,73.00,78.00,6,6,6,5,6,2,2,3,26,1,,0,8,1,3,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,10,32771,#NULL!,4.33,1.00,0.00,2.00,2.00,2.00,3.20
910,07017,2,4,4,4,0.00,50.00,50.00,25.00,25.00,50.00,63.00,100.00,2,2,1,2,2,2,5,5,5,2,2,0.00,10.00,#NULL!,2,5,2,4,5,5,5,5,1,1,1,3,4,2,5,100.00,72.00,65.00,7.00,36.00,7,2,3,7,5,7,1,1,21,2,,0,1,1,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,31,07003,#NULL!,1.67,0.00,0.00,5.00,5.00,5.00,5.00
911,08314,1,5,6,1,5.00,95.00,0.00,50.00,50.00,0.00,69.00,26.00,6,6,6,3,1,5,3,5,1,1,4,92.00,31.00,61.00,1,1,2,1,5,3,3,3,5,3,1,5,3,3,3,53.00,52.00,51.00,54.00,52.00,4,4,4,4,4,4,4,3,35,2,,0,9,1,7,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,1,31,08314,#NULL!,6.00,1.00,0.00,4.00,6.00,2.00,4.00
912,72086,1,1,1,1,45.00,25.00,30.00,35.00,25.00,40.00,50.00,51.00,4,3,3,3,2,1,2,5,2,2,6,99.00,27.00,1.00,1,1,5,2,2,4,2,4,1,1,1,1,4,3,5,93.00,93.00,94.00,97.00,94.00,4,4,5,5,5,4,4,3,39,1,,0,1,1,2,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,4,72086,#NULL!,3.33,1.00,0.00,4.00,5.00,6.00,4.40
913,27320,1,6,6,6,90.00,10.00,0.00,40.00,20.00,40.00,9.00,12.00,5,4,5,1,1,1,1,6,1,1,6,48.00,57.00,13.00,1,5,5,5,5,5,4,5,3,2,1,5,5,3,5,100.00,47.00,100.00,89.00,100.00,7,1,7,7,7,4,4,3,29,2,,0,1,1,1,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,34,27320,#NULL!,4.67,1.00,0.00,6.00,6.00,6.00,5.00
915,23224,5,4,4,5,30.00,45.00,25.00,60.00,25.00,15.00,78.00,61.00,6,3,5,6,2,4,3,4,1,1,6,55.00,52.00,0.00,1,2,3,1,5,5,5,5,5,3,5,5,4,3,4,90.00,50.00,80.00,65.00,64.00,7,1,7,7,7,2,4,3,25,2,,0,14,5,7,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,21,21113,#NULL!,4.67,1.00,0.00,1.00,5.00,3.00,3.20
916,39153,3,3,3,3,50.00,40.00,10.00,100.00,0.00,0.00,81.00,92.00,5,5,3,6,3,2,3,3,1,6,4,100.00,73.00,49.00,1,5,5,5,4,5,4,4,5,5,5,5,5,3,4,50.00,50.00,50.00,50.00,50.00,7,1,4,1,4,4,5,2,23,1,,0,8,2,6,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,25,39153,#NULL!,4.33,0.00,0.00,1.00,4.00,5.00,3.20
